name,ekin_MeV,posX_mm,posY_mm,posZ_mm,momX,momY,momZ,process
gamma,0.0558645,-2.09158,1.7692,-40.2941,-0.0304033,0.265549,0.963618,eBrem
e-,0.00775303,-3.73886,16.1569,11.9156,-0.25259,0.00324704,0.967568,compt
e-,0.000369224,20.5235,38.3034,-25.6366,0.871132,-0.489848,0.0343186,compt
e-,0.00228087,22.4121,45.9148,-33.8741,0.444481,0.878516,0.175064,compt
e-,0.00233847,20.4245,44.7662,-39.6084,-0.254041,-0.900296,-0.353455,compt
e-,0.447526,0.873225,0.470183,-43.2519,0.55269,0.624303,0.552069,eIoni
gamma,0.118878,1.98816,-5.22512,-27.8912,0.864236,-0.492495,-0.102686,eBrem
e-,0.031007,29.0625,-20.6538,-31.1081,0.988505,-0.149168,0.0246391,compt
gamma,0.0104662,0.577086,-0.485464,-42.5958,0.408879,-0.706588,0.577539,eBrem
e-,0.00992817,1.69254,-2.91087,-42.2728,0.967039,-0.0736548,0.243742,phot
e-,0.00116257,-0.285255,-0.35865,-51.739,0.0354661,-0.997734,0.0571673,eIoni
e-,0.614824,-1.32223,-0.590805,-42.9389,-0.378341,0.696365,0.609864,eIoni
gamma,0.0167445,-4.26451,-4.06691,-33.3531,-0.68103,0.41718,0.601797,eBrem
e-,0.0162065,-20.1537,5.66639,-19.3125,0.087954,0.933082,-0.348745,phot
e-,0.00152771,0.0162321,-0.0040339,-82.833,0.69391,0.71809,0.0532613,eIoni
e-,0.00561529,-0.0528379,-0.0571722,-72.1331,0.116309,0.989411,0.0868224,eIoni
e-,0.64607,-0.330623,-0.838448,-46.2521,0.260697,0.697275,0.667716,eIoni
gamma,0.038897,0.00478494,-1.10309,-36.3303,0.272951,0.0985445,0.956968,eBrem
e-,0.00209016,0.985313,-0.74909,-32.8926,-0.292826,-0.393158,0.871596,compt
e-,0.00118468,35.5515,48.3417,-47.8165,0.813226,0.278078,0.511211,compt
gamma,0.184446,3.45209,2.15299,-41.5358,-0.173433,0.716744,0.675425,eBrem
e-,0.0135226,2.67923,5.34701,-38.5259,0.706604,0.695151,-0.132197,compt
e-,0.0126758,-0.0870358,0.0847698,-60.6714,0.645424,0.759944,0.0768976,eIoni
gamma,0.00294225,-3.48757,1.74656,-34.3649,-0.341736,0.0443108,0.938751,eBrem
e-,0.00240425,-3.4882,1.74664,-34.3631,0.29473,0.804354,0.515896,phot
e-,0.0013757,2.17574,2.37953,-60.6762,0.737762,-0.666996,-0.104038,eIoni
gamma,0.015243,-3.67032,-2.30576,-37.9973,-0.626056,-0.520749,0.580409,eBrem
e-,0.469148,-3.97225,-2.51393,-37.6134,-0.934545,0.223607,0.276814,eIoni
e-,0.014705,-7.52067,-5.50845,-34.4277,-0.825627,-0.345909,-0.445743,phot
e-,0.00103104,0.120001,-0.111959,-56.7146,0.270999,-0.90484,0.328365,eIoni
gamma,0.111871,0.00835536,-0.106043,-46.1673,-0.133929,-0.637398,0.758806,eBrem
e-,0.467578,1.42094,0.855517,-40.5295,-0.573553,0.515012,0.637024,eIoni
gamma,0.00482966,2.99485,3.19217,-30.7859,-0.103649,0.457407,0.883196,eBrem
e-,0.45653,2.7138,3.77271,-29.795,0.847393,0.400111,0.34905,eIoni
e-,0.00429166,2.96563,3.32114,-30.5368,-0.917309,-0.160359,0.364457,phot
e-,0.0186785,-2.12809,-10.2739,-34.0628,0.600361,-0.370599,0.708677,compt
e-,0.00726555,-10.2683,-11.6146,-36.2421,-0.573174,-0.704569,0.418394,compt
gamma,0.162152,-3.30205,-3.89494,-38.4439,-0.598375,-0.409348,0.688753,eBrem
e-,0.0608881,-14.1637,-11.3254,-25.9418,-0.575645,-0.568173,0.588058,compt
e-,0.449016,0.380574,-1.32357,-43.5082,0.851638,-0.423901,0.308255,eIoni
gamma,0.156424,0.400723,-1.38085,-43.28,0.0252109,-0.611167,0.7911,eBrem
e-,0.970397,4.89303,-4.60884,-35.1067,0.60616,-0.536807,0.586863,eIoni
e-,1.29239,3.28106,-1.41887,-40.0098,-0.193497,-0.0314929,0.980595,eIoni
e-,0.652279,4.37551,-1.53285,-38.7907,0.184343,-0.17357,0.967415,eIoni
e-,0.468631,0.0563204,-0.011461,-49.4046,0.710337,0.453546,0.538254,eIoni
gamma,0.244643,-0.676822,-1.35893,-44.0158,-0.373631,-0.147333,0.915802,eBrem
e-,1.30742,-1.97689,-2.64393,-39.1548,0.0140885,-0.688186,0.725398,eIoni
gamma,0.00628418,-2.83425,-1.76882,-33.762,-0.610893,0.576565,0.54257,eBrem
e-,0.00574618,-2.8677,-1.73725,-33.7323,-0.911611,0.136627,-0.387683,phot
gamma,0.983437,-1.29777,0.410789,-43.8461,-0.406314,0.0114992,0.913661,eBrem
gamma,0.23746,-2.41301,0.506076,-39.8789,0.528366,0.294565,0.79628,eBrem
e-,0.106252,2.15256,3.05139,-32.9983,0.718144,0.224711,0.658615,compt
e-,0.00220322,-0.0532123,-0.0634786,-83.497,-0.226457,-0.973791,-0.0211666,eIoni
e-,0.371745,-0.252807,0.0997977,-49.222,0.342489,0.700775,0.625792,eIoni
e-,0.00549461,0.0115751,0.00269474,-95.3097,0.620627,0.780343,0.0767268,eIoni
gamma,0.188487,-6.13997,-1.5326,-37.9158,-0.421117,0.292779,0.858453,eBrem
e-,0.043346,-8.50047,0.108525,-33.1038,-0.891895,-0.0429262,0.4502,compt
e-,0.00878551,45.8826,31.3664,-1.54494,0.888956,-0.419714,-0.183294,compt
e-,0.00203844,-0.00651653,0.008443,-98.1061,0.658365,-0.728897,0.18779,eIoni
gamma,0.100568,-1.35252,-0.096741,-43.755,-0.329856,-0.0942069,0.939319,eBrem
gamma,0.00374141,-4.39013,-0.194558,-36.8198,-0.441254,0.0861797,0.893235,eBrem
e-,0.00320341,-4.43274,-0.186235,-36.7335,0.259847,-0.89305,0.367344,phot
e-,0.0261224,-14.133,-3.74684,-7.36065,-0.0973094,0.0441913,0.994273,compt
e-,0.00120103,-0.222726,-0.0663468,-86.9935,-0.886942,-0.461793,-0.00896793,eIoni
e-,0.00173096,0.0618909,-0.213263,-68.5192,0.842992,-0.53606,0.0447764,eIoni
gamma,0.0392976,2.45955,-3.02642,-38.5484,0.711652,-0.131951,0.69003,eBrem
e-,1.0678,4.30939,-2.831,-36.1216,0.0987732,0.29202,0.951298,eIoni
e-,0.000833951,12.5549,-4.89825,-28.7598,0.614159,-0.781885,-0.107073,compt
e-,0.0379115,20.0346,13.9466,4.24365,0.874742,0.233412,-0.424671,phot
e-,0.00363264,0.00310599,0.00328587,-95.7318,0.367409,-0.928047,0.0611442,eIoni
e-,0.00107753,-0.00519283,0.0475793,-90.9085,-0.179774,0.983073,0.0353458,eIoni
gamma,2.66399,-0.114506,0.325347,-48.2731,-0.0507419,0.0778878,0.99567,eBrem
e-,0.641449,-0.573439,0.532989,-43.8211,-0.549558,0.259006,0.794293,eIoni
e-,0.00158265,0.160253,-0.19991,-69.279,0.845781,-0.533508,0.00499285,eIoni
e-,0.496589,9.36954,-1.11232,-35.4183,0.977093,-0.181429,-0.111237,eIoni
e-,0.586299,11.7698,0.125705,-30.1394,-0.0966771,-0.772017,0.628206,eIoni
e-,0.984863,-4.72655,2.39845,-41.0745,-0.878141,0.447891,0.168113,eIoni
e-,0.361747,-6.08662,2.85866,-37.8974,0.152093,0.827803,0.540009,eIoni
e-,1.38532,-0.561245,-0.675638,-41.2101,-0.396565,0.0899026,0.913594,eIoni
e-,0.375464,-0.0993988,0.329364,-48.249,0.669913,-0.301127,0.67863,eIoni
gamma,0.114924,1.68755,2.93143,-35.542,0.379818,0.152479,0.912408,eBrem
e-,1.6767,0.0255453,0.41828,-46.2287,-0.604061,0.254902,0.755073,eIoni
e-,0.810356,-2.12214,1.96072,-37.0678,0.444559,-0.285462,0.849046,eIoni
gamma,0.0353526,0.0259755,-0.00631802,-49.2181,-0.0766651,-0.0372447,0.996361,eBrem
e-,0.978493,0.110013,0.162314,-45.8221,-0.287073,0.572918,0.767694,eIoni
e-,0.62619,3.4521,-2.36593,-33.976,-0.680423,-0.278637,0.677781,eIoni
e-,0.00151737,-18.8996,47.4461,-28.7799,-0.413605,0.638383,-0.649152,compt
e-,0.00157205,-15.785,43.6635,-21.8824,0.591302,-0.805046,0.047579,compt
e-,0.00165292,-16.146,44.1408,-21.3907,0.275978,0.338323,0.899652,compt
e-,0.0294916,-36.4205,46.0887,-35.6609,0.400233,-0.34639,-0.848426,phot
e-,0.416091,1.06579,-0.0064705,-45.1204,-0.283811,0.610719,0.739239,eIoni
gamma,0.470588,3.43801,-2.5125,-39.1463,0.360522,-0.490096,0.793618,eBrem
gamma,0.22716,4.37785,-3.67177,-37.4105,0.514992,-0.579317,0.631803,eBrem
e-,0.217109,16.2131,-19.879,-11.0245,0.492438,-0.768851,0.407889,compt
e-,0.114291,-6.16333,21.0934,23.6258,-0.493066,0.796905,0.34904,compt
e-,0.36159,1.41184,0.242186,-42.5296,0.670324,-0.693049,0.265235,eIoni
e-,0.402242,4.48246,-0.141688,-32.9753,0.872943,-0.47706,-0.101905,eIoni
e-,0.00175713,0.00413529,-0.0111363,-92.9401,-0.589302,-0.807905,0.00344149,eIoni
e-,0.00253314,0.178342,0.0577795,-56.1652,0.0448595,0.993839,0.101349,eIoni
e-,0.608146,0.105678,0.0922559,-49.9561,0.489897,-0.534738,0.688517,eIoni
gamma,0.00785402,-0.262174,0.427289,-42.6968,0.0317703,0.262268,0.964472,eBrem
gamma,0.0205334,1.42259,4.12026,-34.4379,0.399163,0.427007,0.811378,eBrem
e-,0.0199954,5.62155,8.61212,-25.9027,-0.390557,-0.726233,0.565731,phot
e-,0.00731602,-0.232472,0.672486,-41.7951,-0.979213,-0.0129369,-0.20242,phot
e-,0.00263118,-0.342548,0.151071,-69.9245,-0.942438,-0.289841,0.166741,eIoni
gamma,0.00351478,-0.571809,0.555879,-48.2308,0.124581,0.0406287,0.991377,eBrem
e-,0.469698,0.847726,11.8634,-29.9139,0.957565,0.282607,-0.0565944,eIoni
e-,0.00297678,-0.571459,0.555994,-48.228,-0.923865,-0.306906,0.228654,phot
gamma,0.016244,1.55484,2.08629,-38.7847,-0.80814,0.588577,0.0220865,eBrem
e-,0.015706,-2.49065,5.03267,-38.6742,-0.215874,-0.976401,0.00634302,phot
e-,0.593948,0.116449,-0.17123,-43.8819,-0.679527,0.100927,0.726675,eIoni
e-,0.3883,0.669826,0.0611107,-39.6563,0.22657,0.71596,0.660354,eIoni
gamma,0.05809,-1.92365,1.60654,-38.9171,0.0304993,0.215004,0.976137,eBrem
e-,0.00669495,-1.68758,3.27072,-31.3616,0.164191,0.762729,0.625529,compt
e-,1.16785,-0.00339854,-0.632949,-44.3841,-0.587017,0.147379,0.796047,eIoni
e-,0.00310734,0,0,-99.1896,0.992709,-0.119429,0.0162774,eIoni
e-,0.00470383,-0.0337245,0.0245168,-89.0342,0.939609,-0.334052,0.0744633,eIoni
gamma,0.345642,-0.47962,0.322261,-49.2459,0.0888104,0.0787608,0.99293,eBrem
gamma,0.303399,2.0537,0.920732,-41.8334,0.332616,0.110574,0.936557,eBrem
e-,0.511043,7.08748,2.23719,-33.253,0.699924,-0.433972,0.567252,eIoni
e-,0.119935,4.22008,1.64091,-35.7335,-0.193047,-0.181211,0.964311,compt
e-,0.0358304,21.8708,12.0611,-36.1981,0.388008,0.748551,0.5377,compt
gamma,0.0442922,-5.5829,5.59504,-35.7351,-0.430321,0.574451,0.696297,eBrem
e-,0.0059216,-14.3667,17.3208,-21.5222,-0.278753,0.379089,0.882376,compt
e-,0.00205127,-13.9219,16.4979,-29.4035,0.722006,-0.410486,-0.556963,compt
e-,0.000958031,-42.5121,30.609,-39.2443,-0.784416,-0.610216,-0.111031,compt
e-,0.00144495,-40.2428,42.2022,-42.1843,0.263151,0.663423,0.700444,compt
e-,0.691907,0.202596,-0.0972494,-42.8761,0.141887,-0.86138,0.487743,eIoni
gamma,0.00410142,-0.138216,-0.0587649,-48.4743,-0.213517,-0.0813807,0.973544,eBrem
e-,0.485936,-6.66572,2.39069,-30.9387,-0.512616,0.857695,0.0398104,eIoni
e-,0.531034,-7.70107,2.62199,-29.617,-0.078402,-0.399025,0.913582,eIoni
e-,0.00356342,-0.268657,-0.108482,-47.8795,0.887808,0.452851,-0.0819952,phot
e-,0.00126376,-0.031517,0.00588996,-91.7708,-0.996457,0.0820101,-0.0186423,eIoni
e-,0.891127,3.9517,1.10784,-32.8937,0.307675,0.570495,0.761493,eIoni
gamma,0.0466655,1.89086,-2.78317,-37.8903,0.123039,-0.867141,0.482626,eBrem
gamma,0.371047,4.37618,-7.18297,-32.4609,0.975223,0.088177,-0.202892,eBrem
e-,0.0497078,-0.000333127,-0.118827,-78.2863,-0.566325,-0.797417,0.208334,eIoni
e-,0.370778,5.20223,2.3589,-36.1936,0.720259,-0.675593,-0.157484,eIoni
e-,0.00136722,6.67244,-20.686,-76.2708,0.201703,0.510137,-0.836108,eIoni
e-,0.00131388,15.0154,-25.2459,-78.6986,0.968537,0.232704,0.0882321,eIoni
e-,0.0010522,17.2904,-25.7581,-83.5017,0.277214,0.927166,0.252022,eIoni
e-,0.0036047,18.3661,-26.3804,-81.6132,0.24295,-0.382672,0.891368,eIoni
e-,0.00411465,0.329304,-0.658042,-54.1481,0.94279,0.321927,0.0866615,eIoni
e-,0.825028,-7.77913,5.03362,-34.2521,-0.94218,0.20858,-0.262283,eIoni
e-,1.55186,-1.58528,-2.03639,-36.3844,0.0676644,0.206601,0.976083,eIoni
gamma,0.0099155,-3.25908,-2.623,-34.422,-0.871225,-0.143897,0.469319,eBrem
gamma,0.0543343,-4.64749,-2.97151,-33.7713,-0.779041,-0.560791,-0.280371,eBrem
e-,0.00805398,-10.0698,-6.87478,-35.7227,-0.684728,-0.726955,0.0518046,compt
e-,0.0093775,-6.96,-3.23427,-32.4284,-0.0625606,0.409371,0.91022,phot
gamma,0.00510436,-1.19314,-2.69052,-32.6698,0.910204,-0.350001,-0.221423,eBrem
e-,0.00456636,-1.02621,-2.75471,-32.7105,0.683072,0.242546,0.688901,phot
gamma,1.16936,-0.881521,0.767733,-46.9215,-0.333881,0.421524,0.843114,eBrem
gamma,0.00850081,-5.00283,6.40149,-30.495,-0.409534,-0.0653553,0.909951,eBrem
e-,0.000141733,-5.52021,6.31892,-29.3454,-0.268596,-0.750845,0.603397,compt
e-,0.00780689,-5.80429,6.24514,-29.6322,-0.107504,-0.794841,0.59722,phot
gamma,0.0290746,-0.361117,-1.50966,-44.0702,0.431916,0.14539,0.890118,eBrem
e-,0.0285366,1.76749,-0.793138,-39.6835,-0.431792,-0.774221,0.462749,phot
e-,0.00440602,0.214201,0.00664217,-62.1138,-0.753146,0.653077,0.0791327,eIoni
gamma,0.02124,1.30631,-3.32414,-35.8626,0.244323,-0.523485,0.816254,eBrem
e-,0.519986,4.55976,-5.94175,-28.4567,-0.274774,0.312121,0.909439,eIoni
e-,0.000686052,11.3815,-30.577,5.95975,0.166615,0.328556,0.929672,compt
e-,0.000675617,10.7973,-42.7677,-1.04349,-0.68966,-0.698386,-0.19138,compt
e-,0.0193119,27.3019,-48.389,-7.99505,0.593674,0.429675,0.68039,phot
e-,0.00176805,-0.221287,0.144139,-71.7507,-0.786839,0.59104,0.177642,eIoni
e-,0.822598,-0.899449,11.8318,-33.1208,-0.411564,0.590556,0.69416,eIoni
e-,0.00203705,-0.152412,-0.0287788,-77.9763,0.0397015,0.991661,-0.122609,eIoni
gamma,0.078221,6.59247,4.15516,-26.311,0.252628,-0.300172,0.919824,eBrem
e-,0.0177153,17.0255,-8.2413,11.6758,0.323822,-0.274001,0.905573,compt
e-,0.00462218,7.15842,-2.23124,-10.4953,-0.142413,0.72699,-0.671717,compt
e-,0.00778134,0.0125468,0.0144272,-70.585,-0.258281,-0.963156,0.0749765,eIoni
e-,0.918993,0.465926,-0.484165,-43.1722,0.321898,-0.633316,0.70377,eIoni
gamma,0.0722935,-1.96556,2.31936,-45.3673,-0.91226,0.101669,0.396793,eBrem
e-,2.12637,-2.75567,3.20146,-44.3861,-0.303212,0.245779,0.920682,eIoni
e-,0.567114,-5.20441,6.952,-41.9972,-0.703521,0.176987,0.688283,eIoni
e-,0.00132644,0.0331949,0.0215563,-94.6519,0.499788,0.865628,0.0300041,eIoni
e-,0.00388071,0.217056,0.266128,-61.5198,-0.436733,-0.893015,0.108575,eIoni
gamma,0.00551043,4.64887,-6.73936,-36.0649,0.128225,-0.750658,0.648129,eBrem
e-,0.00497243,4.6889,-6.97373,-35.8626,-0.736313,-0.630586,0.245366,phot
e-,0.471643,-0.420063,0.865901,-41.802,0.533063,-0.0776536,0.842504,eIoni
gamma,0.00317116,-9.05612,-0.453454,-26.3193,-0.402013,-0.131164,0.90619,eBrem
e-,0.00263316,-9.05735,-0.453855,-26.3165,0.192992,-0.451816,0.870986,phot
e-,0.00230852,-0.0130823,-0.0337715,-90.2762,-0.265991,-0.962831,0.0469651,eIoni
e-,1.21636,-3.26267,2.87861,-40.6772,-0.121369,0.292628,0.948493,eIoni
gamma,0.353886,-10.1288,7.40075,-35.1349,0.521068,0.832878,-0.186552,eBrem
e-,0.00365156,-0.0425039,-0.15766,-85.1811,0.983627,0.148223,-0.102508,eIoni
e-,0.00148356,-0.534719,-0.804041,-50.0544,0.9991,0.0175216,0.0386195,eIoni
gamma,0.406883,8.77552,6.04158,-34.0223,0.684994,0.578518,-0.442832,eBrem
e-,0.0013309,0.0147271,0.123785,-78.0656,0.992188,-0.107387,0.0634853,eIoni
gamma,0.389569,2.16362,6.85399,-38.6863,0.0272867,0.90654,0.421236,eBrem
e-,0.0125401,-0.077141,0.0393556,-77.5789,-0.317505,-0.942282,0.106276,eIoni
gamma,0.352214,-0.417304,0.606287,-47.4522,-0.679024,0.723122,0.126574,eBrem
e-,0.433776,-5.75265,-2.45652,-32.7681,-0.774934,0.55141,-0.308907,eIoni
e-,0.752617,-6.33375,-2.13601,-32.0736,-0.871535,0.0224471,0.489819,eIoni
e-,0.00119922,0.450935,-2.14548,-77.163,0.242802,-0.860765,-0.447359,eIoni
gamma,0.0852769,-2.11012,1.87227,-34.5572,0.0147817,0.387285,0.921841,eBrem
e-,0.000743064,-1.89778,7.43564,-21.315,-0.194597,-0.857272,0.476672,compt
e-,0.00506396,0.0162858,0.033299,-89.9468,0.155559,0.987021,0.0398979,eIoni
gamma,2.29529,0.871402,-3.69775,-38.9393,0.394614,-0.26202,0.880696,eBrem
e-,0.00108397,0.129423,0.151847,-90.0239,0.878344,-0.474792,-0.0555326,eIoni
e-,0.00134438,0,0,-97.7965,0.101196,0.994858,0.00420272,eIoni
e-,0.00339446,-0.00227613,-0.0225908,-93.6897,-0.649447,-0.756462,0.0773575,eIoni
gamma,0.00365221,-0.911668,1.61328,-40.7547,-0.574815,0.661701,0.481393,eBrem
gamma,0.0463318,-2.4677,7.63721,-35.5283,0.0353678,0.2357,-0.971182,eBrem
e-,0.00311421,-1.02899,1.74833,-40.6565,0.193852,0.549794,0.812495,phot
e-,1.07271,-2.30728,4.63001,-26.8321,0.119733,0.373497,0.919872,eIoni
e-,0.832553,-2.0695,-1.16464,-31.2363,0.337934,-0.48164,0.808593,eIoni
e-,0.00488465,0.103229,0.0192224,-51.982,0.0493118,-0.994667,0.0905832,eIoni
gamma,0.01333,-2.49537,-0.297205,-39.2372,-0.521956,-0.259009,0.812697,eBrem
e-,0.0133015,-4.95222,-1.51636,-35.4118,-0.014629,-0.922083,-0.386715,phot
gamma,0.120394,0.512421,-0.0559585,-43.3711,-0.0304052,-0.389667,0.920454,eBrem
gamma,0.0135121,0.669823,-0.165805,-42.4302,-0.0457805,0.0509733,0.99765,eBrem
gamma,0.0764726,6.75389,-7.82923,-27.415,0.0737229,0.0659333,0.995097,eBrem
e-,0.0129741,0.264202,0.285824,-33.5909,0.165669,0.984025,0.065182,phot
e-,0.0253305,-0.944327,-18.7254,0.7289,-0.444486,-0.681158,0.581769,compt
e-,0.0211997,34.7399,15.5336,8.85332,0.789351,0.521049,-0.324704,compt
e-,0.0116208,21.3198,11.4549,24.8617,-0.105958,-0.175479,0.978764,compt
gamma,0.138304,-3.95662,-2.99819,-26.566,0.991211,0.036092,0.12727,eBrem
e-,0.0486926,14.7035,-2.31873,-24.17,0.993303,0.0687513,0.0928554,compt
e-,0.00656224,-45.4304,-9.52833,-27.2283,-0.441549,-0.758637,-0.479065,compt
e-,0.00122376,-0.489148,-0.100244,-50.9515,0.544859,0.836297,-0.0611246,eIoni
e-,0.872213,-0.211363,-0.350835,-37.6681,-0.216663,-0.534946,0.816633,eIoni
e-,0.00144721,-0.172174,0.023278,-78.1499,-0.477482,0.877589,0.0430041,eIoni
gamma,0.00401351,0.273199,-0.483685,-41.5782,-0.012209,0.112981,0.993522,eBrem
e-,1.04061,0.375541,-1.8051,-32.0896,0.00537424,0.16968,0.985485,eIoni
e-,0.00347551,0.271107,-0.464321,-41.4079,-0.189527,-0.976774,0.0999589,phot
e-,0.00153443,-0.00649289,0.0674297,-81.5739,-0.689618,0.690372,0.218661,eIoni
gamma,0.146728,1.24521,1.07086,-38.015,0.631527,-0.465583,0.620004,eBrem
gamma,0.177609,-0.0981557,-3.63429,-41.1848,-0.353792,-0.395211,0.847726,eBrem
e-,0.842882,-3.09218,-5.0602,-34.8197,-0.385484,0.551885,0.739476,eIoni
e-,0.0414405,-11.5595,-16.4374,-13.7222,0.26187,-0.156799,0.952281,compt
e-,0.00151458,0.0216024,0.0103796,-87.8074,0.518209,0.85444,0.0372983,eIoni
e-,2.13366,0.0334173,0.00692603,-47.4202,-0.247726,-0.24388,0.937632,eIoni
gamma,0.00914914,1.05218,0.890158,-45.6,0.700173,0.322891,0.636788,eBrem
e-,0.00861114,1.18425,0.951064,-45.4799,-0.438943,0.882216,0.170363,phot
e-,0.0010962,-0.0300818,0.0361632,-82.4785,0.682774,-0.729189,0.045863,eIoni
e-,0.00381664,-0.0342111,0.0428176,-81.8787,-0.510372,-0.85034,0.128223,eIoni
e-,0.00150305,-0.00629638,0.00287686,-95.8117,-0.958051,0.241949,0.15362,eIoni
e-,2.2559,-0.0236813,0.0939609,-46.8337,-0.440988,-0.3203,0.838413,eIoni
e-,0.916097,4.4047,-4.70751,-28.926,0.593285,0.404877,0.695764,eIoni
e-,0.00146754,-2.25725,-1.99327,-68.249,-0.999996,-0.00190885,-0.00217738,eIoni
e-,0.0455659,-0.0695494,-0.161038,-89.878,-0.96711,0.113755,0.227504,eIoni
e-,0.00129337,0.337228,0.417274,-65.4944,-0.988603,0.136416,0.0636839,eIoni
gamma,0.0811981,-0.933206,-0.459434,-29.8226,-0.943062,-0.12573,0.307938,eBrem
gamma,0.25951,-6.15691,-3.72109,-30.4077,-0.148031,0.492558,-0.857598,eBrem
e-,0.0553884,-6.72078,-1.84488,-33.6744,-0.0992571,-0.245728,-0.964244,compt
e-,0.0173618,-7.03744,6.31228,-34.0272,-0.0333474,0.50676,0.861442,compt
e-,0.00371414,0,0,-98.6732,0.00916738,0.997582,0.0688893,eIoni
gamma,0.0439496,0.0361649,-0.0829246,-41.5578,0.675264,0.605211,0.421589,eBrem
gamma,0.0962573,2.36663,-1.12648,-34.5803,0.415291,-0.330911,0.847367,eBrem
gamma,0.158039,5.89513,-4.34254,-30.2448,0.679373,-0.280439,0.67809,eBrem
e-,3.78398e-05,9.28493,-5.74182,-26.8614,0.143534,0.791789,-0.59369,compt
e-,0.0370771,43.0698,-29.3049,11.141,0.0331649,-0.710764,0.702648,compt
e-,0.00731952,16.9751,-12.7668,-4.77287,0.0726748,0.572864,0.816422,compt
e-,0.00200283,27.2455,-37.4029,-1.81249,0.870393,0.116887,-0.478281,compt
e-,0.00510444,25.5759,22.8072,-25.6126,0.775765,0.630339,-0.0293473,compt
e-,0.00106013,1.53587,5.18767,-7.12279,-0.0209989,0.193873,0.980802,compt
e-,0.002579,-26.6648,-23.4212,-21.2021,-0.906928,-0.300903,0.294854,compt
gamma,0.116425,-0.0116558,-0.00250165,-49.9097,0.137779,-0.587749,0.797225,eBrem
gamma,0.0212423,-0.20539,-0.0480049,-47.4774,-0.074525,-0.0115607,0.997152,eBrem
e-,0.0207043,-1.41277,-0.2353,-31.3226,-0.652381,-0.749973,-0.10927,phot
e-,0.00378629,0.0176367,-0.0335071,-90.0831,-0.983785,-0.146878,0.102931,eIoni
e-,0.00130189,-0.149098,-0.221945,-64.0821,0.911812,-0.407101,0.0535573,eIoni
gamma,0.0421598,-8.5902,5.9603,-33.2907,0.485551,0.873999,0.0191225,eBrem
e-,0.00163049,-0.0377342,0.136158,-89.9146,-0.960657,0.275844,0.0323779,eIoni
e-,1.79685,-4.34325,2.5661,-38.8758,-0.571169,0.620571,0.537268,eIoni
e-,0.0013971,-0.70282,-0.3395,-65.1802,-0.337793,-0.939934,0.0491909,eIoni
e-,0.00178689,1.4819,1.69978,-67.1452,0.999201,-0.0179322,-0.0357219,eIoni
e-,0.421748,3.12173,1.58938,-42.9925,0.750085,0.320546,0.578465,eIoni
e-,0.727177,2.05093,6.5251,-41.0644,-0.553736,0.832686,0.00327332,eIoni
e-,0.686469,-0.430699,3.13525,-28.3791,0.473556,-0.0284971,0.880302,eIoni
e-,0.00165139,-0.00522102,-0.00715667,-91.7681,0.246226,0.968174,0.0448472,eIoni
gamma,0.17153,-0.159355,-0.507667,-48.0743,-0.313363,0.0119992,0.949558,eBrem
e-,0.00119247,0.0252567,0.0277529,-84.3402,-0.746112,0.663695,-0.0531576,eIoni
gamma,0.0132238,0.125744,0.0191618,-48.062,-0.0935106,-0.0555013,0.99407,eBrem
e-,0.000389452,-0.0205759,-0.0676831,-46.5066,-0.684017,-0.162664,0.711098,compt
e-,0.0122671,0.352408,0.0157106,-46.4664,0.853081,-0.489442,-0.180831,phot
e-,0.00142166,-0.0219599,0.238129,-69.3249,0.352645,0.935738,0.00592181,eIoni
e-,1.24776,-2.24003,0.376962,-37.7062,-0.546818,-0.164751,0.820882,eIoni
e-,0.679845,-2.21835,0.697282,-37.0595,-0.112678,-0.23871,0.964532,eIoni
e-,0.476511,-2.51419,0.149749,-37.0486,-0.740351,0.146471,0.656069,eIoni
gamma,0.0584951,-1.87071,-1.95638,-27.5891,-0.240435,-0.777361,0.581293,eBrem
e-,0.589342,-1.95523,-2.08852,-27.4909,-0.524572,-0.224012,0.821367,eIoni
e-,0.00791525,-13.5779,-39.8076,0.715204,-0.216914,-0.973779,0.0685709,compt
e-,0.0079593,-13.4934,-37.6721,2.45179,0.347897,0.815615,0.46232,compt
gamma,2.06646,0.858108,-5.28098,-32.5644,-0.24576,0.00833073,0.969295,eBrem
gamma,0.124273,0.0452682,-0.0761602,-48.8867,-0.149499,-0.05371,0.987302,eBrem
e-,0.819038,-0.270169,-6.37266,-32.7806,-0.350382,-0.793188,0.498082,eIoni
e-,0.00323139,-0.088626,1.15992,-71.8039,-0.734785,0.678292,-0.00325317,eIoni
gamma,0.00911796,-7.8346,-3.12082,-26.6137,-0.0762089,0.557914,0.826392,eBrem
e-,0.00857996,-7.97941,-2.0607,-25.0435,0.784019,-0.131344,0.606682,phot
e-,0.0043367,-0.0113551,0.100092,-78.5781,-0.259583,-0.960598,0.0993332,eIoni
e-,0.424233,5.23213,0.139177,-34.6159,0.874337,-0.402409,0.271296,eIoni
gamma,0.0252328,9.37139,3.06992,-26.9222,0.368246,-0.900869,0.229849,eBrem
e-,0.0246948,15.9614,-13.0517,-22.8089,-0.424442,-0.893547,-0.146361,phot
e-,0.00111311,-0.0195156,0.0782766,-78.5767,0.508427,-0.828077,0.236198,eIoni
e-,0.791903,-0.816553,0.625154,-37.1396,0.408055,0.0253169,0.912606,eIoni
e-,1.06678,-0.00542198,0.00831435,-49.5836,-0.374072,-0.494505,0.784561,eIoni
